Store ID,Category,Product ID,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Inventory Turnover,Overstock Ratio,Demand Gap,Sell Through Rate,Cluster,Cluster Name,Recommendation
S001,Electronics,P0017,298.1764705882353,150.0392156862745,112.20261437908496,155.01843137254903,54.38254901960785,9.77124183006536,0.5015074059509765,1.911161828542128,-143.15803921568627,1.32540415704388,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S001,Electronics,P0018,277.5032258064516,140.4258064516129,110.51612903225806,146.2821935483871,58.99464516129032,10.096774193548388,0.504216085989622,1.8841600543875832,-131.2210322580645,1.2592421174428696,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S001,Electronics,P0019,268.59124087591243,128.53284671532847,110.12408759124088,133.15897810218976,53.51197080291971,10.474452554744525,0.4767693723940001,2.002037021117772,-135.43226277372267,1.1566605359957962,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S001,Electronics,P0020,281.61392405063293,138.46835443037975,110.93037974683544,141.9996835443038,54.76873417721519,10.031645569620252,0.4899558820236042,1.9693324983015368,-139.61424050632914,1.2370935821317501,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S001,Furniture,P0001,270.2012987012987,129.2012987012987,109.34415584415585,134.70123376623377,57.09811688311689,9.512987012987013,0.4764036872979768,1.9911484310213565,-135.50006493506493,1.1708938974872005,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S001,Furniture,P0002,290.20588235294116,133.23529411764707,114.5,137.9208088235294,57.33375,9.448529411764707,0.45752954247045763,2.089002251070886,-152.28507352941176,1.1535523300229185,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S001,Furniture,P0003,280.4039735099338,152.96026490066225,118.33774834437087,158.07867549668876,55.16317880794701,10.76158940397351,0.5435611409206439,1.762674806251894,-122.32529801324503,1.2817425083240843,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S001,Furniture,P0004,274.72727272727275,151.45454545454547,105.7012987012987,156.21844155844155,54.7951948051948,9.87012987012987,0.5492911308935048,1.7474239663236362,-118.5088311688312,1.4194255111976632,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S001,Furniture,P0005,273.44274809160305,144.58778625954199,114.8473282442748,149.49251908396946,55.446030534351145,9.80916030534351,0.5268413440142412,1.8169856532139763,-123.9502290076336,1.2480890880337374,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S001,Furniture,P0006,254.8421052631579,115.46616541353383,101.7218045112782,120.1166917293233,57.14323308270677,9.62406015037594,0.4513180709436624,2.104103915195189,-134.72541353383457,1.124066754501537,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S001,Furniture,P0007,279.49342105263156,134.45394736842104,109.07894736842105,139.0353289473684,53.13421052631579,9.901315789473685,0.4793479535592823,1.9958779199046106,-140.45809210526315,1.221431986612479,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S001,Furniture,P0008,268.1006289308176,150.68553459119497,113.35849056603773,154.62591194968553,54.73138364779875,10.377358490566039,0.5599598008740972,1.7227248699914164,-113.47471698113208,1.3176593521421107,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S001,Furniture,P0009,274.8993288590604,133.6778523489933,103.24161073825503,137.31275167785233,57.09107382550335,9.093959731543624,0.4845167724829113,1.9875197732985261,-137.58657718120807,1.2823847540561422,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S001,Furniture,P0010,266.80132450331126,127.09933774834437,110.2251655629139,132.38953642384107,58.75900662251656,10.43046357615894,0.4746030960977298,2.0001668170999443,-134.4117880794702,1.1427210479309318,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S001,Furniture,P0011,262.3466666666667,135.11333333333334,112.23333333333333,140.5502,53.19553333333333,10.266666666666667,0.5130626297402663,1.8533825220075049,-121.7964666666667,1.193229319988225,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S001,Furniture,P0012,278.08125,136.3625,104.1875,139.7455625,57.2643125,9.71875,0.48861218731104294,1.9757727708111579,-138.3356875,1.2963755199049318,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S001,Furniture,P0013,261.77702702702703,131.60135135135135,108.60810810810811,137.08006756756757,54.241554054054056,9.628378378378379,0.5008099560309583,1.895835015426322,-124.69695945945946,1.2006534336086796,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S001,Furniture,P0014,262.18055555555554,136.02777777777777,116.25694444444444,140.70708333333334,55.290625000000006,9.583333333333334,0.5168610480764156,1.8501584351915286,-121.4734722222222,1.1600829138288422,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S001,Furniture,P0015,291.6241134751773,134.04964539007094,107.23404255319149,139.70070921985814,51.89659574468085,10.53191489361702,0.4580950072709647,2.0726556041696074,-151.92340425531916,1.2385164799161263,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S001,Furniture,P0016,272.82394366197184,138.95070422535213,112.04225352112677,144.44859154929577,55.43288732394366,9.753521126760564,0.5074454131625646,1.8757413925834112,-128.37535211267607,1.2291926239720907,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S001,Furniture,P0017,268.937106918239,124.77358490566037,103.67295597484276,129.06572327044026,55.61509433962264,10.566037735849056,0.4622320596458527,2.0677016215798014,-139.87138364779875,1.1920326864147088,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S001,Furniture,P0018,278.1,130.8,108.5375,137.1016875,54.37412500000001,10.3125,0.4686492296667861,2.0137335396426637,-140.99831250000003,1.1941116056145158,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S001,Furniture,P0019,267.42962962962963,131.5185185185185,112.9037037037037,136.72814814814814,55.568296296296296,10.185185185185185,0.4899552955461118,1.9417209424900368,-130.7014814814815,1.154646550042271,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S001,Furniture,P0020,279.56643356643355,137.5874125874126,112.26573426573427,143.6062937062937,59.44566433566433,8.951048951048952,0.4903915655143192,1.933293679003032,-135.96013986013983,1.214731123047478,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S001,Groceries,P0001,282.9329268292683,149.9512195121951,103.4390243902439,155.68573170731707,55.47786585365854,10.182926829268293,0.5281219800279179,1.8057351090383655,-127.24719512195122,1.4357776739841195,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S001,Groceries,P0002,273.5170068027211,133.25850340136054,115.48979591836735,139.7552380952381,54.84768707482993,9.863945578231293,0.4854289537592308,1.9432101462373532,-133.761768707483,1.143950011679514,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S001,Groceries,P0003,280.2432432432432,138.6283783783784,117.51351351351352,144.0922972972973,54.24756756756757,10.27027027027027,0.49291274264847207,1.9314825698087794,-136.15094594594592,1.1697263397947548,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S001,Groceries,P0004,275.1418918918919,136.6689189189189,109.4391891891892,141.7204054054054,53.652972972972975,9.493243243243244,0.49492280212385914,1.9278384973076257,-133.4214864864865,1.2375038237993268,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S001,Groceries,P0005,256.4099378881988,129.38509316770185,110.6832298136646,134.12906832298137,51.783043478260865,8.788819875776397,0.5026421832396303,1.8975187283563266,-122.28086956521742,1.158500639563984,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S001,Groceries,P0006,270.06535947712416,130.58169934640523,111.07843137254902,134.74019607843138,54.15241830065359,9.640522875816993,0.48173510476695686,1.989575433654737,-135.32516339869278,1.1650921390249591,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
